ttafomhdimchqhxybkd,91,2128.1383045075277,32,geeks
ddztqixkwptrur,99,868.5022742418926,35,geeks
eufieid,35,3298.5201207098694,33,geeks
wqrbsgkoefn,53,1109.7206210538802,32,geeks
bmcrsiejqvi,57,2084.8522596885305,51,generous
kleohydwpsti,7,3064.8150466021198,48,geeks
otxlzqomzq,89,2802.5340691736205,67,geeks
htxxalvt,5,1564.229933506943,68,geeks
btuelwmwphiahxfuv,26,1661.3211538629164,53,geeks
ojfdckdatfr,19,1909.4023993182966,77,generous
uwsvgqpyfs,22,669.2315163589226,50,geeks
yfttqlvy,45,2964.494825040484,38,miser
tuyfllmqcwnrvjz,64,1301.7526401141617,66,geeks
uokwjoxfs,47,553.1275386138774,79,geeks
seixylveib,6,1434.6471136118505,86,generous
pmnrboiqa,94,3058.9862771368835,29,geeks
xevmainxbfkmdmcx,81,645.4788410345159,73,geeks
uiyymeo,29,926.8124542772624,83,geeks
izmrpv,6,3308.2373109017917,98,geeks
rnozesicjgtuiyefqba,54,629.1294661120448,60,miser
acuipuj,86,2801.136278049536,61,generous
gntvmtzvfkly,62,1891.2467194347018,15,geeks
encbsaqommd,16,3485.0376139881055,76,geeks
zrauihl,53,2743.3882491811596,86,geeks
hzjvqkf,10,2245.2753027319295,28,geeks
aenhkoiiyalotxvu,95,717.4054611218181,40,geeks
cpznh,43,1222.8806865249685,44,geeks
baligiqco,58,2027.9983912379912,26,geeks
hprotgavqznut,60,3444.573276587215,94,geeks
hklkjoeejncrpzvuah,46,934.9522080643137,48,generous
eqfnlivjqzolzob,69,2263.3313999282173,17,geeks
fgfajxudntvvuwbrny,36,2244.3120313413883,32,miser
qgutrtarqpgzhhmpk,0,2682.800379854819,27,geeks
ambqm,20,574.677653739601,91,miser
yqckgsshzmczbuaawol,94,2207.963466051611,92,geeks
stnavcuyqgctmhft,55,2858.882378589441,36,geeks
kgovsmsvnxrn,36,1630.4353984038285,62,miser
wzvwlcpdjrha,11,1544.8360257134989,63,miser
pkxypqad,38,1303.8574009041529,42,geeks
wqnuyxghwbmjfymsjp,21,1921.3780526490514,42,miser
nkdmx,76,2006.0429479381412,55,miser
trhix,70,3032.188491318515,74,geeks
zdrxbbcjslni,26,1369.3561129496866,40,generous
rjngynwpor,57,2815.7958061317436,41,generous
xgjedff,90,2225.978284835135,92,generous
ayspkfffd,24,2105.06389439183,68,generous
gdxsantiilvinflm,56,2822.119841954884,69,miser
kkzjdafxnfaq,5,1740.2534406853047,59,miser
kmqyzvapc,2,2039.588101258797,90,geeks
raisupoprdchlhkuykr,57,976.4697691934184,85,miser
urpuvubgmnje,23,1965.3568374561753,49,miser
hxaxc,55,2970.965227092676,99,geeks
tnxabtpodzgx,46,1958.182485208094,80,miser
gphiynmuduby,91,1662.4743558250473,74,miser
ovlapcycvd,24,1689.7906010207316,32,miser
gjmitufrrvwyuwh,69,873.3663726937419,93,geeks
pcwrkaakgkouvbbpox,36,3455.0717130116045,36,generous
uuauqqrdqoldddb,20,1966.775654223652,25,generous
yctezmatr,56,1637.3190098527732,44,geeks
hjtqn,7,2342.816449759076,45,generous
ccdeqkxqt,27,2551.5447030853425,27,miser
rcducyod,3,3214.8829198853236,33,geeks
zxmtxspatvjz,35,671.0447153938835,59,geeks
skhsdaayaunjigucbqi,93,2125.6992687802103,78,geeks
gntcpqq,90,1612.466593551808,77,geeks
ogoqadus,83,705.5031932390485,60,geeks
xvspuljvtthjzctxhk,31,1598.8500103547267,62,miser
hqipjnikudhfajeo,35,2463.381078230525,92,generous
gfufyzxmnxqeiox,51,2673.4090036015646,45,geeks
crvvnudhrdpmu,36,2292.937988352389,54,geeks
tlrgur,80,2385.3304754365754,45,geeks
pzxmvhwnnswq,82,1144.3846831296014,60,geeks
pzqfynrlf,80,1627.7888107236624,46,miser
tjarybxlarmovql,45,2164.091082994063,63,generous
gskswvjv,30,2325.94861984254,26,miser
vazmrahqdwpvzl,61,2075.8949940419925,11,geeks
gublymkmvweuc,29,1690.8721283279726,31,miser
shpymvsqiai,49,2651.799264897068,43,miser
xbyfyutgwezc,13,1176.7013007642386,95,geeks
nmhffnbqdwjslsbs,15,1517.592716918578,64,miser
becghmkiwpoxsngpnjr,6,1984.4594705384068,54,geeks
xnfkcbunfd,89,2504.7356626569062,32,miser
cbajujm,14,2916.5409527884176,93,geeks
yoovczuo,94,2693.7774238303045,35,generous
zpajoavwnhlru,7,1403.695085573862,83,geeks
kigtruruzqanqcxkh,59,1907.0223204296356,41,miser
rvlyawghfuciwp,60,3043.477341913201,85,miser
sghsligxf,76,830.6677994781346,94,miser
gwmdamjmlftm,74,1515.8791790009823,84,miser
jheiksfxxhrqlunls,61,1068.76790700314,64,geeks
ixrqci,4,3236.811247066527,61,geeks
bcabn,31,1541.3803002208958,92,geeks
yqbuimyxayqgghlxxu,88,3173.4077525563116,28,geeks
jkfzjysfcgoiwfoq,69,1463.6362195205684,10,miser
tsitjukkvbmwc,82,2603.5776482300016,91,miser
cnxswfmanrrvojjht,77,1868.6058897777211,96,geeks
pheggqrregwjupztxl,82,715.6988151352516,100,miser
btmgrjyxkvqirrgzt,34,1553.2499917801633,78,geeks
prkbkd,48,541.9012114284419,88,generous
hzxtsctmhebvliz,40,1545.528394345902,86,geeks
